time,precipitation,radiation,modeled_sm,modeled_ro,modeled_et,gw_storage,baseflow,fast_runoff,observed_sm,observed_ro,observed_et
2008-01-01,0.00594767,0.719691017699115,282.56233886599523,0.10098414321136305,0.3142017774291583,2.0026245996895162,0.10013122998447582,0.0008529132268872335,237.59547,1.66533456e-13,0.579555583211173
2008-01-02,12.292146,0.20358897345132745,282.252871648959,1.8501629247897793,0.09124088897822064,1.9028589039451347,0.09514294519725675,1.7550199795925225,255.4957,0.0748547232,0.5772000920456067
2008-01-03,12.748878,1.1035462389380533,291.6139965959969,2.20198167576701,0.5066232598054107,2.5598673785732453,0.12799336892866228,2.0739883068383476,297.57412999999997,0.0916984128,0.5748446008800405
2008-01-04,0.7674296,0.5265546017699115,300.5310179830591,0.30686677886265656,0.24192483076490315,3.320726141146732,0.16603630705733663,0.14083047180531996,306.92396,0.00253199676,0.5724891097144742
2008-01-05,0.7709782,1.2132416814159293,300.85447024120214,0.3028440339022741,0.5574378684491039,3.21504575057739,0.1607522875288695,0.1420917463734046,306.92535999999996,0.00377092032,0.5701336185489081
2008-01-06,0.93650115,0.8869737610619469,300.8649939619929,0.32838137274296275,0.4078349651222857,3.1151899257799793,0.155759496288999,0.17262187645396376,308.02912,0.00437159256,0.5677781273833418
2008-01-07,0.008756493,0.9990449557522124,301.14613571975775,0.1532906558651926,0.4588138097823975,3.0334112336855363,0.15167056168427684,0.0016200941809157736,306.45794,1.66533456e-13,0.5654226362177757
2008-01-08,0.007600203,0.9384856637168141,300.6937778888708,0.14551948167495943,0.4305145039758153,2.8824349980787947,0.14412174990393975,0.0013977317710196725,301.26356999999996,1.66533456e-13,0.5630671450522093
2008-01-09,0.042939276,0.9562704424778762,300.2688781144248,0.14479791376110357,0.43819790491093474,2.7389122760767206,0.13694561380383605,0.007852299957267536,298.0337,1.66533456e-13,0.5607116538866431
2008-01-10,0.062772095,0.7911423451327434,299.8624626463081,0.14168369958139396,0.36222481388592337,2.605331933683142,0.1302665966841571,0.011417102897236851,294.66784,1.66533456e-13,0.5719884900392683
2008-01-11,2.992702,0.32037965929203543,299.54676846549523,0.6660273985790857,0.14748890741608084,2.4799583810978008,0.12399791905489005,0.5420294795241957,299.39723000000004,0.018362228640000002,0.5832653261918936
2008-01-12,-1.6653345e-13,0.5497361061946903,301.5964599359457,0.12941294052049016,0.2529039611240281,2.588258810410423,0.12941294052052116,-3.0996118745947893e-14,298.85393,1.66533456e-13,0.5945421623445191
2008-01-13,0.0137068415,1.5252103982300886,301.3435559748215,0.12548493952243112,0.7003812614772821,2.4588458698898883,0.12294229349449443,0.002542646027936692,293.58158000000003,1.66533456e-13,0.6058189984971443
2008-01-14,7.0933633,1.3316529203539824,300.65328248520143,1.4206673899139857,0.6188215478331278,2.336993281835938,0.1168496640917969,1.3038177258221888,303.8391,0.058006608,0.6170958346497696
2008-01-15,0.036175013,0.4828061504424779,305.1537040656559,0.1460025478630365,0.22424042040859202,2.7789226430965077,0.1389461321548254,0.007056415708211124,307.8422,1.66533456e-13,0.6283726708023949
2008-01-16,1.228724,0.9994415044247789,304.95558424351947,0.3712070984127626,0.4647050843479746,2.643000689102344,0.1321500344551172,0.23905706395764542,309.88106,0.00270716856,0.6396495069550201
2008-01-17,0.021637067,0.6853284513274337,305.37620889096974,0.1348981041476853,0.3184007727855625,2.613303682057646,0.1306651841028823,0.004232920044803009,305.31242,1.66533456e-13,0.6509263431076455
2008-01-18,0.041797493,1.6280457079646018,305.0734221395586,0.13236720870742585,0.7549458903917093,2.4844526065453936,0.12422263032726968,0.008144578380156163,301.65029999999996,1.66533456e-13,0.6571579295977027
2008-01-19,-1.6653345e-13,1.2945683628318585,304.3487491826116,0.11818602549044885,0.5993620908397663,2.3637205098096197,0.11818602549048099,-3.214315055946899e-14,296.1297,1.66533456e-13,0.6633895160877599
2008-01-20,-1.6653345e-13,1.2958130973451327,303.7493870917717,0.11227672421592436,0.5989917349227135,2.245534484319125,0.11227672421595625,-3.189069608544245e-14,291.9796,1.66533456e-13,0.6696211025778172
2008-01-21,-1.6653345e-13,1.2549725663716813,303.1503953568489,0.10666288800512612,0.579226218934991,2.133257760103155,0.10666288800515776,-3.1639886251653697e-14,288.23346,1.66533456e-13,0.6758526890678743
2008-01-22,-1.6653345e-13,1.1946256637168142,302.5711691379138,0.10132974360486777,0.5505706102066532,2.0265948720979834,0.10132974360489917,-3.139876245265979e-14,284.56777,1.66533456e-13,0.6820842755579315
2008-01-23,-1.6653345e-13,1.2227840265486727,302.020598527707,0.09626325642462238,0.5627079105633513,1.9252651284930709,0.09626325642465355,-3.1170847701275535e-14,279.75208000000003,1.66533456e-13,0.6883158620479889
2008-01-24,-1.6653345e-13,1.360978761061947,301.45789061714356,0.09145009360338928,0.6252637694689778,1.829001872068404,0.09145009360342021,-3.0939192986715404e-14,274.87475,1.66533456e-13,0.6945474485380461
2008-01-25,-1.6653345e-13,1.2220769911504425,300.8326268476745,0.08687758892321785,0.5606120041847188,1.7375517784649706,0.08687758892324854,-3.0683302481677346e-14,270.62458,1.66533456e-13,0.7007790350281032
2008-01-26,0.00033002323,0.6985862389380532,300.2720148434896,0.0825940633051627,0.32019413214809833,1.650674189541709,0.08253370947708545,6.0353828077247705e-05,266.06297,1.66533456e-13,0.7121449089155789
2008-01-27,-1.6653345e-13,1.2897423893805309,299.95206488229735,0.07840831729951679,0.5902175063691737,1.5681663459909423,0.07840831729954711,-3.03256264882202e-14,262.17815,1.66533456e-13,0.7235107828030545
2008-01-28,-1.6653345e-13,1.3113664159292038,299.36184737592805,0.07448790143453903,0.5991521329729672,1.489758028691382,0.07448790143456911,-3.008764238497334e-14,258.45116,1.66533456e-13,0.73487665669053
2008-01-29,-1.6653345e-13,1.403723982300885,298.762695242955,0.07076350636281015,0.6402497799303286,1.4152701272568,0.07076350636284,-2.984749117640828e-14,253.85076,1.66533456e-13,0.7462425305780057
2008-01-30,-1.6653345e-13,1.4707280530973452,298.1224454630245,0.06722533104466777,0.6696052749495223,1.3445066208939471,0.06722533104469736,-2.959245922046372e-14,251.12838,1.66533456e-13,0.7576084044654813
2008-01-31,-1.6653345e-13,1.5270278761061948,297.45284018807484,0.06386406449243254,0.6939400852845713,1.2772812898492372,0.06386406449246186,-2.932748612435709e-14,245.92045000000002,1.66533456e-13,0.7689742783529568
2008-02-01,0.0031864746,1.2847038495575223,296.75890010279016,0.061226799255135966,0.5829048590512594,1.2134172253567626,0.06067086126783813,0.0005559379872978341,244.00385,0.0,0.7803401522404325
2008-02-02,0.3276367,0.15734573893805312,296.17839373550447,0.11436540374474222,0.07142573797786371,1.1529846232263377,0.057649231161316886,0.056716172583425324,244.40949,0.0,0.791706026127908
2008-02-03,0.8926528,1.3396207079646019,296.3533901045275,0.21087199808056278,0.6082126107204214,1.119642323172203,0.05598211615861015,0.15488988192195263,248.58835000000002,0.0108620508,0.8062618100537663
2008-02-04,1.9739527,1.139936725663717,296.41637093621574,0.399306460375779,0.5188919419650557,1.1300415849801442,0.056502079249007214,0.34280438112677175,254.96992000000003,0.00939701448,0.8208175939796246
2008-02-05,1.6653345e-13,1.837946681415929,297.3753735339119,0.0610227834535884,0.8347421958135177,1.220455669071182,0.061022783453559104,2.929694662964077e-14,255.44964999999996,0.0,0.8353733779054827
