whc,exp_runoff,exp_et,beta,delta,sum_correlation,n_variables,sm_corr,sm_rmse,sm_nse,sm_bias,ro_corr,ro_rmse,ro_nse,ro_bias,et_corr,et_rmse,et_nse,et_bias
840.0,4.0,0.5,0.6,0.2,2.4211167262549433,3,0.7857311997011036,369.78184851136695,-74.72120512911464,367.7962554257145,0.7409002755470732,1.1743616630729385,-0.08742194319791285,0.841608760992918,0.8944852510067666,0.6090247158190043,0.5942606196634348,0.11505361944006283
840.0,4.0,0.5,0.6,0.4,2.4044003898210153,3,0.7857311997011036,369.78184851136695,-74.72120512911464,367.7962554257145,0.7241839391131452,1.3749873545799236,-0.49070521231114417,0.8407936504144908,0.8944852510067666,0.6090247158190043,0.5942606196634348,0.11505361944006283
840.0,4.0,0.5,0.6,0.8,2.3151826170660468,3,0.7857311997011036,369.78184851136695,-74.72120512911464,367.7962554257145,0.6349661663581766,2.338424469380884,-3.3116257357254693,0.8391634292576364,0.8944852510067666,0.6090247158190043,0.5942606196634348,0.11505361944006283
840.0,4.0,0.5,0.8,0.2,2.4103910450833164,3,0.7651768594891548,327.21979671279854,-58.29328063105235,322.31878435749576,0.7547043246901846,0.8794998569004189,0.39008978367098335,0.43949493090800174,0.8905098609039771,1.028022466944304,-0.15606575879158036,0.5091299484713704
840.0,4.0,0.5,0.8,0.4,2.3988516160082543,3,0.7651768594891548,327.21979671279854,-58.29328063105235,322.31878435749576,0.7431648956151223,1.0216896412051468,0.1769383962326534,0.4391507082993453,0.8905098609039771,1.028022466944304,-0.15606575879158036,0.5091299484713704
840.0,4.0,0.5,0.8,0.8,2.306912455464608,3,0.7651768594891548,327.21979671279854,-58.29328063105235,322.31878435749576,0.6512257350714761,1.8263730557487459,-1.6301065612740344,0.43846226308203273,0.8905098609039771,1.028022466944304,-0.15606575879158036,0.5091299484713704
840.0,4.0,0.8,0.4,0.2,2.4034758465368804,3,0.8085009352178566,412.57010839340734,-93.25878935019674,411.78755478223036,0.700122022586201,1.61814006625755,-1.0645556070537348,1.3172713594064458,0.8948528887328225,0.5506042350102575,0.6683680069575864,-0.3478637135522835
840.0,4.0,0.8,0.4,0.4,2.3868750328183417,3,0.8085009352178566,412.57010839340734,-93.25878935019674,411.78755478223036,0.6835212088676623,1.8769330891574487,-1.7777422416600674,1.3159141724845702,0.8948528887328225,0.5506042350102575,0.6683680069575864,-0.3478637135522835
840.0,4.0,0.8,0.4,0.8,2.3083283864677484,3,0.8085009352178566,412.57010839340734,-93.25878935019674,411.78755478223036,0.604974562517069,3.011143770686115,-6.149198336956492,1.3131997986408195,0.8948528887328225,0.5506042350102575,0.6683680069575864,-0.3478637135522835
840.0,4.0,0.8,0.6,0.2,2.4204190954343496,3,0.794376124056011,376.0759095921048,-77.32084568560877,374.4294691156135,0.7362073988195966,1.2318122654280719,-0.19641929968793637,0.9071090290997375,0.8898355725587418,0.5688007425858538,0.6460860873839995,0.051414564568075256
840.0,4.0,0.8,0.6,0.4,2.403202997113235,3,0.794376124056011,376.0759095921048,-77.32084568560877,374.4294691156135,0.7189913004984821,1.4408240268411976,-0.6368777520995528,0.9061928063092259,0.8898355725587418,0.5688007425858538,0.6460860873839995,0.051414564568075256
840.0,4.0,0.8,0.6,0.8,2.3149809165110202,3,0.794376124056011,376.0759095921048,-77.32084568560877,374.4294691156135,0.6307692198962673,2.427589265320892,-3.6467015420774986,0.9043603607282031,0.8898355725587418,0.5688007425858538,0.6460860873839995,0.051414564568075256
840.0,4.0,0.8,0.8,0.2,2.4158099550373047,3,0.7801611145378387,339.2823094859428,-62.74538822562675,335.58225835396706,0.7520343192835346,0.9489725551753821,0.2899291782771265,0.5479332488426926,0.8836145212159312,0.9126706188489679,0.08881730009251987,0.4033419178784016
840.0,4.0,0.8,0.8,0.4,2.402499270960009,3,0.7801611145378387,339.2823094859428,-62.74538822562675,335.58225835396706,0.738723635206239,1.1089062056482022,0.03041923855782791,0.5474181032198809,0.8836145212159312,0.9126706188489679,0.08881730009251987,0.4033419178784016
840.0,4.0,0.8,0.8,0.8,2.3106443875973524,3,0.7801611145378387,339.2823094859428,-62.74538822562675,335.58225835396706,0.6468687518435826,1.9592003696509401,-2.0265793871576725,0.546387811974258,0.8836145212159312,0.9126706188489679,0.08881730009251987,0.4033419178784016
840.0,8.0,0.2,0.4,0.2,2.4775302534208183,3,0.8658361197443231,438.9426180292519,-105.69445227904104,438.40065051864747,0.7108678496369233,1.5774611947085406,-0.9620575005429277,1.2279179990175657,0.900826284039572,0.5022991791636413,0.7240043336345527,-0.27659676218306
840.0,8.0,0.2,0.4,0.4,2.470163631409295,3,0.8658361197443231,438.9426180292519,-105.69445227904104,438.40065051864747,0.7035012276254002,1.8365486214079214,-1.6594952734274284,1.2264116969561634,0.900826284039572,0.5022991791636413,0.7240043336345527,-0.27659676218306
840.0,8.0,0.2,0.4,0.8,2.3898092766450203,3,0.8658361197443231,438.9426180292519,-105.69445227904104,438.40065051864747,0.6231468728611255,2.964416913902038,-5.9290377415922775,1.2233990928333582,0.900826284039572,0.5022991791636413,0.7240043336345527,-0.27659676218306
840.0,8.0,0.2,0.6,0.2,2.471228425958925,3,0.8420592109373444,408.7567884923386,-91.52440388879013,407.7118564942254,0.7292880086707532,1.1865535790720363,-0.1101178071568627,0.732264954174453,0.8998812063508277,0.6868861473303346,0.48388457156697995,0.21004766773302241
840.0,8.0,0.2,0.6,0.4,2.469593406752769,3,0.8420592109373444,408.7567884923386,-91.52440388879013,407.7118564942254,0.7276529894645967,1.4021182047152463,-0.5501139263985211,0.7314507595810984,0.8998812063508277,0.6868861473303346,0.48388457156697995,0.21004766773302241
840.0,8.0,0.2,0.6,0.8,2.3854944441067225,3,0.8420592109373444,408.7567884923386,-91.52440388879013,407.7118564942254,0.6435540268185502,2.381430608263018,-3.4716749250826453,0.7298223703943892,0.8998812063508277,0.6868861473303346,0.48388457156697995,0.21004766773302241
840.0,8.0,0.2,0.8,0.2,2.4179269172711852,3,0.7974590658659201,370.17600840743455,-74.88271748787342,366.2416161033107,0.7219371428735019,0.9256286337469928,0.32443378348939444,0.2582237259205835,0.8985307085317633,1.2281314862432464,-0.6499358440545784,0.6791880687153377
840.0,8.0,0.2,0.8,0.4,2.4181293441402847,3,0.7974590658659201,370.17600840743455,-74.88271748787342,366.2416161033107,0.722139569742601,1.0908410841734875,0.06175267581830757,0.25840481644676794,0.8985307085317633,1.2281314862432464,-0.6499358440545784,0.6791880687153377
840.0,8.0,0.2,0.8,0.8,2.334490411410296,3,0.7974590658659201,370.17600840743455,-74.88271748787342,366.2416161033107,0.6385006370126122,1.9016037796159684,-1.8512442710733419,0.258766997499137,0.8985307085317633,1.2281314862432464,-0.6499358440545784,0.6791880687153377
840.0,8.0,0.5,0.4,0.2,2.474071600844794,3,0.8666186238666405,440.151566782922,-106.28298367816855,439.60118670139445,0.7083685414402434,1.5981097299408704,-1.0137592725034597,1.2505637032239865,0.8990844355379098,0.5155884941978855,0.7092071256571937,-0.2986176585259039
840.0,8.0,0.5,0.4,0.4,2.4665908127164338,3,0.8666186238666405,440.151566782922,-106.28298367816855,439.60118670139445,0.7008877533118834,1.8592281584594759,-1.725585049376405,1.2490269802398648,0.8990844355379098,0.5155884941978855,0.7092071256571937,-0.2986176585259039
840.0,8.0,0.5,0.4,0.8,2.3868001613374514,3,0.8666186238666405,440.151566782922,-106.28298367816855,439.60118670139445,0.621097101932901,2.993690200854262,-6.066560368172112,1.2459535342716213,0.8990844355379098,0.5155884941978855,0.7092071256571937,-0.2986176585259039
840.0,8.0,0.5,0.6,0.2,2.4718153135125362,3,0.8481762973471552,412.55588833066804,-93.2522918227617,411.67818957520615,0.7269663913758481,1.2266010299350818,-0.18631770458455965,0.7862139313954462,0.8966726247895332,0.6401571421948014,0.5517188096239454,0.15691598303012505
840.0,8.0,0.5,0.6,0.4,2.469841848552037,3,0.8481762973471552,412.55588833066804,-93.2522918227617,411.67818957520615,0.7249929264153483,1.4466811629582526,-0.650213041718545,0.7852787818892464,0.8966726247895332,0.6401571421948014,0.5517188096239454,0.15691598303012505
840.0,8.0,0.5,0.6,0.8,2.386159667196863,3,0.8481762973471552,412.55588833066804,-93.2522918227617,411.67818957520615,0.6413107450601745,2.4414576856481673,-3.699944885601358,0.7834084828768471,0.8966726247895332,0.6401571421948014,0.5517188096239454,0.15691598303012505
840.0,8.0,0.5,0.8,0.2,2.4333443836967525,3,0.8171970535482463,379.53377584118783,-78.76772412745515,376.7204228569494,0.7229172039177408,0.97480635724923,0.25074255429555803,0.36066003720561546,0.8932301262307656,1.106898162570408,-0.34027111840272783,0.5786849000391692
840.0,8.0,0.5,0.8,0.4,2.433779637885861,3,0.8171970535482463,379.53377584118783,-78.76772412745515,376.7204228569494,0.7233524581068492,1.1534728975887436,-0.04908131293872531,0.3605319311987418,0.8932301262307656,1.106898162570408,-0.34027111840272783,0.5786849000391692
840.0,8.0,0.5,0.8,0.8,2.3503304212658325,3,0.8171970535482463,379.53377584118783,-78.76772412745515,376.7204228569494,0.6399032414868208,2.005737403643368,-2.1720681456706203,0.3602757191849945,0.8932301262307656,1.106898162570408,-0.34027111840272783,0.5786849000391692
840.0,8.0,0.8,0.4,0.2,2.4703722315837036,3,0.8670741294171477,441.25825032239777,-106.82315021070652,440.69742135199033,0.7059815047014213,1.6173974509932418,-1.0626610631514604,1.2715719329674575,0.8973165974651348,0.5293825597780798,0.6934392250789378,-0.31901682389819874
840.0,8.0,0.8,0.4,0.4,2.4628008598947417,3,0.8670741294171477,441.25825032239777,-106.82315021070652,440.69742135199033,0.6984101330124595,1.8804287149900671,-1.7880984867089005,1.2700083356938598,0.8973165974651348,0.5293825597780798,0.6934392250789378,-0.31901682389819874
840.0,8.0,0.8,0.4,0.8,2.3835558580422394,3,0.8670741294171477,441.25825032239777,-106.82315021070652,440.69742135199033,0.6191651311599571,3.021076698218345,-6.196442573448651,1.2668811411466643,0.8973165974651348,0.5293825597780798,0.6934392250789378,-0.31901682389819874
840.0,8.0,0.8,0.6,0.2,2.470363563399225,3,0.8522866941237733,415.7810404834122,-94.7316848608962,415.01510822341413,0.7246225782337559,1.262472027115719,-0.25671815787716024,0.8334737162553162,0.8934542910416959,0.6044101304306593,0.6003859071240989,0.11035927389391544
840.0,8.0,0.8,0.6,0.4,2.4680512999992024,3,0.8522866941237733,415.7810404834122,-94.7316848608962,415.01510822341413,0.7223103148337333,1.4864536456000386,-0.7421963629739134,0.8324424889001748,0.8934542910416959,0.6044101304306593,0.6003859071240989,0.11035927389391544
840.0,8.0,0.8,0.6,0.8,2.3847946199524848,3,0.8522866941237733,415.7810404834122,-94.7316848608962,415.01510822341413,0.6390536347870157,2.4946278696800865,-3.9068852473200693,0.8303800341898924,0.8934542910416959,0.6044101304306593,0.6003859071240989,0.11035927389391544
840.0,8.0,0.8,0.8,0.2,2.440087024939867,3,0.8296432213665912,386.7977562959806,-81.85032787309268,384.6665568146895,0.7223727085131111,1.0207384367378667,0.17847024190970984,0.44410101340946156,0.888071095060165,1.0119022912634519,-0.12009403537812524,0.49641421611194386
840.0,8.0,0.8,0.8,0.4,2.440699606607496,3,0.8296432213665912,386.7977562959806,-81.85032787309268,384.6665568146895,0.72298529018074,1.208695442762179,-0.15193541698000956,0.4437418370910733,0.888071095060165,1.0119022912634519,-0.12009403537812524,0.49641421611194386
840.0,8.0,0.8,0.8,0.8,2.3576361514166404,3,0.8296432213665912,386.7977562959806,-81.85032787309268,384.6665568146895,0.6399218349898843,2.09101976587517,-2.4475505124929047,0.44302348445429685,0.888071095060165,1.0119022912634519,-0.12009403537812524,0.49641421611194386
